Time,App name,No.,Source,Destination,Protocol,Length
8.151808,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.152445,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.152584,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.24303,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.243485,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.244822,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.245322,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.249233,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.249342,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.279911,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.280018,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.280265,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.280328,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.372133,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.375571,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.375742,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.396555,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.39664,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.396812,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.396847,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.474197,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.486531,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.486608,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.535691,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.581663,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.596349,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.602732,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.602803,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.603032,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.603095,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.635477,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.635818,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.638411,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.638895,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.67467,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.677505,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.677759,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.694639,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.695678,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.750904,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.751087,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.752402,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.752469,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.753117,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.753193,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.754305,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.754352,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.807525,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.80765,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.808454,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.808571,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.958688,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.959026,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.961043,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.96115,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.961178,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.964567,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.969194,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
8.969294,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.093769,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.093977,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.094523,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.094578,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.094705,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.095331,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.095384,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.095454,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.095767,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.095818,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.095871,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.096336,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.096386,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.096422,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.160606,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.205756,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.214867,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.323217,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.336493,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.473416,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.474331,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.479596,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.48082,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.54345,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.544491,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.547759,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.547991,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.568571,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.568776,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.646547,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.646977,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.652816,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.6531,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.656052,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.656205,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.86707,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.910427,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.913126,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.91326,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.91631,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.917117,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.917211,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.935655,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.935856,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.936349,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.936456,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.9426,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
9.947693,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.129247,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.129702,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.130534,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.134438,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.13506,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.136354,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.136555,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.186664,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.187198,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.189064,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.189213,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
10.192706,Meet,18639.0,172.30.1.1,172.30.1.250,DNS,0
